FID,103,141,142,143,144,11,12,13,14,15,16,17,18,19,20,116,117,118,119,120,121,122,123,245,246,247,248,249,250,251,252,254,255,256,257,258,259,260,273,274,275,276,278,279,280,282,283,286,287,290,291,292,293,294,295,296,297,298,308,309,310,311,312,313,314,25,159,316,317,318,319,321,322,323,324,325,205,206,207,208,209
676,0.450389706,0.39655161,0.405157429,0.402951235,0.414281251,0.377075528,0.412125385,0.342638329,0.41627086,0.301259921,0.386995468,0.379366197,0.340270854,0.405283556,0.456752634,0.364869427,0.258349078,0.340451501,0.317878563,0.409968246,0.433085327,0.359286984,0.369105837,0.384534118,0.429387963,0.466906824,0.413469575,0.393149625,0.389096262,0.419118445,0.421637288,0.382663828,0.339090536,0.382098121,0.372339395,0.346811263,0.405433784,0.392620836,0.340022217,0.355307993,0.426995222,0.383552918,0.402408502,0.298404937,0.400597055,0.362787794,0.397059526,0.34868339,0.41596678,0.409886875,0.357851001,0.418223885,0.284727129,0.289349916,0.324141694,0.407722838,0.371697356,0.416372172,0.471889612,0.468843605,0.441231971,0.433174442,0.419601698,0.403475107,0.414269932,0.362744434,0.379872793,0.418080237,0.372303919,0.47412733,0.418120267,0.432720255,0.39884719,0.455354959,0.459717311,0.47598607,0.367290102,0.375716818,0.335686116,0.382548621,0.336097268
677,0.451252356,0.39741752,0.406279811,0.403844624,0.41511396,0.377975532,0.413000718,0.343578228,0.417143477,0.302184369,0.387905443,0.38040726,0.34123519,0.406146178,0.457497831,0.365634329,0.259272556,0.3413863,0.318989951,0.410884609,0.433888494,0.360313289,0.36998468,0.385358841,0.430327729,0.467730868,0.414372589,0.394198118,0.389994316,0.419953141,0.422435123,0.383433149,0.339993011,0.383116052,0.373193674,0.347642221,0.406376788,0.393365734,0.341120119,0.356413287,0.4279523,0.384411968,0.403517694,0.299593795,0.401367095,0.363624259,0.397840402,0.34958729,0.416793621,0.410859034,0.358653975,0.419084777,0.285567577,0.290226204,0.324950033,0.408681511,0.372506274,0.417304861,0.472718793,0.469764811,0.442014755,0.434005154,0.420526621,0.404107838,0.415237632,0.363493256,0.380663077,0.418980827,0.373150973,0.474849529,0.418984152,0.433710771,0.399858978,0.455940183,0.460291038,0.47679925,0.3682054,0.376512198,0.336483117,0.383509866,0.336967279
678,0.452140426,0.398273685,0.407382338,0.404727326,0.415941071,0.378898758,0.413889679,0.344528462,0.418014095,0.303119786,0.388835095,0.381452703,0.342223565,0.407016697,0.45826517,0.366446417,0.260226951,0.34237186,0.320133872,0.411833171,0.43473604,0.361363133,0.37089295,0.386193387,0.431286848,0.468558306,0.415296791,0.395247403,0.390907336,0.420774981,0.423249809,0.384228072,0.3409272,0.384145799,0.374049504,0.348475289,0.407329316,0.394140885,0.342209408,0.357521323,0.428915039,0.385266251,0.404634413,0.300807561,0.402133639,0.364476108,0.398612046,0.350530822,0.41765013,0.411858476,0.359472075,0.419959004,0.286434452,0.291139825,0.325782402,0.409651427,0.373333516,0.418251247,0.473571561,0.470669225,0.442809435,0.434833799,0.421465406,0.404739122,0.416218393,0.364231555,0.381461412,0.419887329,0.374023827,0.475561326,0.419826037,0.434680873,0.400862499,0.456500263,0.460850317,0.477591092,0.369122294,0.377335389,0.3373095,0.38447649,0.337859826
679,0.453033813,0.399136627,0.408473859,0.405601425,0.416768208,0.379854954,0.414797518,0.34549374,0.418882208,0.304054135,0.38978316,0.382499055,0.343234532,0.407885423,0.459034961,0.367296958,0.261189919,0.343386567,0.321280068,0.412770643,0.435632036,0.362429136,0.371839526,0.387035879,0.432267205,0.469385952,0.416244523,0.396283273,0.391841312,0.421571392,0.424071231,0.385052712,0.341878779,0.385188755,0.374901624,0.349298482,0.408273202,0.394932239,0.343274046,0.358628591,0.429898254,0.386115552,0.405754222,0.302053109,0.402902987,0.365346493,0.39936636,0.351530291,0.418551633,0.41290224,0.360322932,0.420851142,0.287344728,0.292084905,0.326642406,0.410637841,0.3741861,0.419207324,0.47443746,0.471532722,0.443587536,0.435627437,0.422378162,0.405353093,0.417177541,0.364996866,0.38225619,0.420825907,0.374947014,0.476294536,0.420684118,0.435674118,0.40189561,0.457055213,0.461430193,0.478397756,0.370063832,0.378213365,0.338162852,0.385427993,0.338785756
680,0.453906268,0.400007055,0.409638234,0.406488289,0.417597707,0.380829365,0.415753959,0.346513399,0.419805999,0.305012027,0.390741106,0.383611692,0.344274083,0.40879362,0.459832751,0.368095899,0.262137494,0.3443571,0.322385663,0.41367864,0.436503854,0.363483782,0.372742381,0.38789526,0.433240919,0.470234707,0.417194546,0.397321556,0.392750785,0.422392764,0.424861577,0.385883081,0.34284158,0.386286574,0.375812782,0.350146704,0.409239541,0.395690238,0.344340473,0.359721652,0.430893364,0.387011009,0.406881781,0.303276776,0.403688821,0.366217526,0.400171493,0.352515183,0.419441262,0.413965709,0.361184425,0.421756151,0.288240711,0.292992052,0.327492008,0.411598653,0.37498856,0.420115928,0.475279756,0.472444919,0.444328666,0.43641987,0.423246951,0.405979234,0.418117937,0.365824109,0.383096117,0.421781633,0.37583765,0.47704332,0.421578332,0.436702624,0.402947592,0.457653899,0.462046645,0.479263226,0.371051088,0.379101827,0.339026555,0.386409982,0.339702229
681,0.454775172,0.40092589,0.41082139,0.407440509,0.418509897,0.381795541,0.416670013,0.347517717,0.420722249,0.30596812,0.39169269,0.384703241,0.345282994,0.409697939,0.460607851,0.368912828,0.263106781,0.345338415,0.323536812,0.414617249,0.437392368,0.364599488,0.373677392,0.388756939,0.434223163,0.47110538,0.418154526,0.398366437,0.393678558,0.423226521,0.42567923,0.386680194,0.343775572,0.3873529,0.376695937,0.350981214,0.410184964,0.396462116,0.345438675,0.360828455,0.431876672,0.38786526,0.40798341,0.304478767,0.404466913,0.367064582,0.400954305,0.353515483,0.420367975,0.415069832,0.362072259,0.422692192,0.289163827,0.293955816,0.328393472,0.412597442,0.375844561,0.421086326,0.476168281,0.473373132,0.445121717,0.437275316,0.424169252,0.406634431,0.419109874,0.366638599,0.383922758,0.422724723,0.376725337,0.477786328,0.422468946,0.437731315,0.403996752,0.458239109,0.462681833,0.480125739,0.372024166,0.379962945,0.339835764,0.387399932,0.340593755
682,0.455634639,0.401829735,0.411978028,0.408394452,0.419429515,0.382717876,0.417518659,0.348469807,0.421603821,0.306892933,0.392613054,0.385745827,0.346233486,0.410560088,0.461354107,0.36972371,0.264063929,0.34630632,0.324692659,0.415562991,0.438263708,0.365710099,0.374607762,0.389588665,0.435178527,0.471955413,0.419091943,0.399397723,0.394598891,0.424042616,0.426483783,0.387441806,0.34468114,0.388374922,0.377532524,0.351795324,0.411102495,0.397231299,0.346547949,0.36194238,0.432839429,0.388690841,0.409078576,0.305682931,0.40523216,0.36789489,0.401713027,0.354493321,0.421272731,0.416153805,0.362934476,0.423605802,0.290076287,0.294919145,0.329281801,0.413597059,0.376713686,0.422081511,0.477048058,0.474271098,0.445923786,0.438134983,0.425104553,0.407269742,0.420105354,0.367407685,0.384701143,0.423646395,0.377612879,0.478499983,0.423330999,0.438741042,0.405024039,0.458804261,0.463292769,0.480965548,0.372952182,0.380791895,0.340606712,0.388364064,0.341461519
683,0.456529826,0.402649892,0.413120974,0.409272418,0.420245934,0.383611611,0.418370024,0.349400903,0.422500881,0.307797424,0.393529016,0.386798341,0.34716761,0.41140092,0.462155887,0.370505387,0.264972118,0.347243079,0.325784436,0.41650056,0.439105495,0.366718918,0.375486733,0.390402588,0.436104799,0.472780801,0.420010694,0.400435228,0.39550225,0.424856886,0.427238247,0.388244819,0.345632301,0.389436751,0.378395642,0.352648582,0.41206229,0.398001168,0.347663065,0.363085678,0.433843066,0.389611757,0.41027456,0.306972571,0.40604617,0.368786778,0.402540309,0.355425735,0.42209619,0.417168045,0.363732333,0.424461423,0.290938407,0.295780826,0.330065431,0.414560848,0.37752671,0.423037805,0.477859154,0.475147003,0.446676802,0.438926097,0.425990326,0.407853418,0.421044268,0.368174279,0.38546331,0.424609898,0.37854283,0.479226986,0.424206507,0.439781554,0.40606872,0.459433771,0.463885155,0.481851571,0.373873625,0.38165993,0.3414539,0.389313427,0.342367212
684,0.457378204,0.403530671,0.41426506,0.410187762,0.421100562,0.384523804,0.419248124,0.350349316,0.423363761,0.308719444,0.394456068,0.387828309,0.348130089,0.412235235,0.462926092,0.371259885,0.265904194,0.348181136,0.326890776,0.417393501,0.439941424,0.367737291,0.376377806,0.391216504,0.437030823,0.473581696,0.420921422,0.401434998,0.396371002,0.425654475,0.428005566,0.389028976,0.34654531,0.390463311,0.379245315,0.353454415,0.412948138,0.39874063,0.348736816,0.364159786,0.434814332,0.390472811,0.411390729,0.308202825,0.40680959,0.369611542,0.403302329,0.356384098,0.422982627,0.418187195,0.364573427,0.425346091,0.291845789,0.296696653,0.33090232,0.415543464,0.378378042,0.423976499,0.47870119,0.476045523,0.447453013,0.439758265,0.426892737,0.408478243,0.421994601,0.368960645,0.386243177,0.425517636,0.379390072,0.47993605,0.425069931,0.44077346,0.407080872,0.460013083,0.46447068,0.482682463,0.374808422,0.382504138,0.342265896,0.39025101,0.343248429
685,0.458196855,0.404399196,0.4153598,0.411073842,0.421946938,0.385440406,0.420131597,0.351296688,0.424205893,0.309642931,0.395365254,0.388838183,0.349078909,0.413059352,0.463652751,0.372008412,0.266842477,0.349116213,0.328005993,0.418266637,0.440778514,0.3687725,0.377260987,0.392018049,0.437951459,0.474362255,0.421819163,0.40241517,0.397231644,0.426431397,0.428770983,0.389799335,0.347434844,0.391466552,0.380079579,0.354244125,0.413811445,0.399469117,0.349778285,0.365201308,0.435751448,0.391296858,0.412441646,0.309388547,0.407537468,0.370382806,0.404009762,0.357329747,0.423857003,0.41918733,0.365393521,0.426204386,0.292737594,0.297615263,0.331736934,0.416509041,0.379219877,0.42488663,0.479534976,0.476921026,0.448220454,0.440582753,0.427786048,0.409089359,0.422931318,0.369727667,0.38702041,0.426402811,0.380205742,0.480631993,0.425916694,0.44173192,0.408078316,0.460563563,0.465051089,0.483477616,0.375722454,0.383310522,0.343034904,0.391172699,0.344097195
686,0.459012214,0.405165686,0.416368576,0.411854872,0.422713984,0.386330587,0.420985781,0.352212323,0.425046283,0.3105392,0.396226847,0.389834615,0.349963527,0.413860598,0.464343425,0.372762829,0.267751564,0.350029567,0.32909988,0.419144505,0.441607379,0.369797914,0.378100597,0.392787074,0.438849069,0.475122185,0.422694377,0.40339373,0.398104452,0.427182745,0.429501601,0.390562952,0.348325807,0.392466096,0.38089875,0.355053622,0.41471483,0.400200731,0.350808086,0.366263223,0.436663907,0.392131434,0.413481864,0.310573842,0.408261061,0.371146976,0.404703663,0.358212534,0.424620939,0.420131254,0.366115874,0.426971179,0.293541041,0.298456493,0.332486465,0.417409078,0.379982193,0.425751853,0.480297873,0.477718431,0.448927677,0.441326911,0.428628073,0.40961734,0.423814236,0.37043223,0.387762479,0.427309114,0.381057332,0.481316264,0.42674291,0.442684693,0.409078138,0.461120502,0.465613862,0.484272064,0.376579886,0.384081539,0.343780854,0.392073169,0.344920703
687,0.459810299,0.406016048,0.417479943,0.412708785,0.423513312,0.387221271,0.421846589,0.353138834,0.425903875,0.311433834,0.397127249,0.390858328,0.350872104,0.414659272,0.465065761,0.373497534,0.268665182,0.350920668,0.33016936,0.420004832,0.442408366,0.370791929,0.378943572,0.393559935,0.439749548,0.475888505,0.423594942,0.404348806,0.398962903,0.427940274,0.430233248,0.391301135,0.349205637,0.393458258,0.38172071,0.355822561,0.415596579,0.400896936,0.351867282,0.367340089,0.437577788,0.392957244,0.414554566,0.311772869,0.408985946,0.371971781,0.405432027,0.35912645,0.425418968,0.421096714,0.366888639,0.427781552,0.294379341,0.299313377,0.333265639,0.418307541,0.380720498,0.426612814,0.48105151,0.478519367,0.449612593,0.442060778,0.429463822,0.410177555,0.424698483,0.371149043,0.388509888,0.42820373,0.381885778,0.481984862,0.427580263,0.443648725,0.410052092,0.461656799,0.466139772,0.485073686,0.377470131,0.384891717,0.34458126,0.393007092,0.345779956
688,0.460626217,0.406866317,0.418578957,0.413577269,0.424309494,0.388111384,0.422684562,0.354062359,0.426750253,0.312349305,0.398044969,0.391867615,0.35178068,0.415478207,0.465788874,0.374250546,0.26960477,0.351824304,0.331248593,0.420877529,0.443223788,0.371813191,0.379777834,0.394327782,0.440638987,0.476660902,0.424483371,0.405298976,0.399806639,0.428679808,0.430966682,0.392034412,0.350082509,0.394430693,0.382531293,0.356566456,0.416454255,0.401573502,0.352918548,0.368379667,0.438486629,0.393778325,0.415616943,0.31296827,0.409705375,0.372792605,0.406167673,0.3600416,0.426230728,0.422086801,0.367682203,0.428629348,0.295236175,0.300192963,0.334063582,0.419196038,0.38145677,0.427470604,0.481832945,0.479344473,0.450320453,0.442822334,0.430310484,0.410751231,0.425596947,0.371890881,0.389254685,0.429108574,0.382737865,0.482654582,0.428407323,0.444611318,0.411019492,0.462194217,0.466677202,0.485872958,0.378371258,0.385711979,0.345368094,0.393930068,0.346638955
689,0.461431093,0.407634871,0.419575458,0.414383327,0.425050821,0.388963167,0.423459181,0.354945701,0.427535827,0.313259128,0.398921663,0.392816859,0.352635198,0.416281992,0.466456492,0.374995501,0.270537129,0.352720831,0.332315717,0.421730585,0.444025878,0.372840257,0.380575786,0.395057016,0.441479854,0.477395795,0.425312129,0.406225495,0.400609954,0.429364184,0.431662229,0.39275045,0.35094324,0.395361279,0.383302986,0.357291736,0.417275437,0.402222005,0.353911247,0.369347294,0.439357952,0.394569251,0.416617904,0.314130867,0.410386433,0.373547634,0.406855917,0.360912448,0.427003374,0.423056207,0.368438741,0.429451195,0.296064936,0.301063776,0.334835501,0.42004576,0.382179376,0.428298078,0.482607489,0.480146578,0.451026313,0.443579104,0.431137156,0.41128624,0.426470143,0.372626427,0.389954862,0.429992444,0.383589508,0.483291732,0.42918627,0.445531245,0.411959882,0.462709599,0.467211343,0.486624641,0.379236042,0.386496437,0.346089071,0.394794326,0.347452168
690,0.462191159,0.408415428,0.420615346,0.415177015,0.425806791,0.389781382,0.424245073,0.355823561,0.42829969,0.314132279,0.399758528,0.393792671,0.353438215,0.417036808,0.467120087,0.375667477,0.271390074,0.353573298,0.333314372,0.422512514,0.444757151,0.373774304,0.381413295,0.395789343,0.44232716,0.478105832,0.426157345,0.40714713,0.401408325,0.430070498,0.432326274,0.393488548,0.351846779,0.396340214,0.384112179,0.35810069,0.418158956,0.402905104,0.35488433,0.370370594,0.440246544,0.395360412,0.4176332,0.315311669,0.411069844,0.374318041,0.407514496,0.36178957,0.427772673,0.42399492,0.369180117,0.430209071,0.296861526,0.301919419,0.335583366,0.420928489,0.382934523,0.429148075,0.483336288,0.480883036,0.451690907,0.444285321,0.431946755,0.411805084,0.42729789,0.37335837,0.390614144,0.430826983,0.384357498,0.483898362,0.429990431,0.446449444,0.412885301,0.463216829,0.467723612,0.487354324,0.380100565,0.387308184,0.346862935,0.395687516,0.348279398
691,0.462959375,0.409195231,0.421653265,0.415961318,0.426574079,0.390599776,0.425053461,0.356675774,0.42908387,0.314969484,0.400590526,0.394744592,0.354245386,0.417781617,0.4677695,0.376339711,0.272253382,0.354445394,0.334366442,0.423320807,0.445496918,0.37471929,0.382225708,0.396539806,0.443179015,0.478827089,0.42701317,0.408091305,0.402232771,0.430790459,0.43301629,0.394209,0.352706473,0.397295351,0.384893081,0.358860956,0.418996267,0.403566198,0.355871421,0.371413958,0.441155643,0.396160171,0.41865967,0.316503824,0.411756485,0.375105866,0.40821127,0.36269906,0.428564825,0.424966451,0.369950469,0.431001545,0.297705805,0.3027837,0.336366206,0.421835,0.38369569,0.430029024,0.484088056,0.481659538,0.4523687,0.445018651,0.432770853,0.412346644,0.428164904,0.374094832,0.391314063,0.431692042,0.385142527,0.48450051,0.430781858,0.447374108,0.413826286,0.463748266,0.468257128,0.48812051,0.380955132,0.388085725,0.347621873,0.396558053,0.349098196
692,0.463744473,0.409973254,0.42268496,0.416752392,0.42734613,0.391446159,0.425877026,0.357529524,0.429900396,0.315808568,0.401440326,0.395689264,0.35508453,0.41854854,0.468429003,0.377041833,0.273150397,0.355340478,0.335463506,0.424164237,0.446263699,0.375691417,0.383011287,0.397304858,0.444032131,0.479568961,0.427877373,0.409057135,0.403081596,0.431526881,0.433738834,0.394908841,0.353533761,0.398223044,0.385643361,0.359570137,0.419793695,0.404212172,0.356887818,0.372446762,0.442062584,0.396960349,0.419680864,0.317691493,0.412451176,0.375890674,0.408939758,0.363627319,0.429369843,0.425962769,0.370740661,0.431831009,0.298583606,0.303655522,0.337171323,0.422755261,0.384459566,0.430922617,0.484867024,0.482477456,0.453069564,0.445785751,0.433618031,0.41290689,0.429073711,0.374830055,0.392052637,0.432593807,0.385973677,0.48511689,0.431558273,0.448298879,0.414783078,0.464292884,0.468802502,0.488912081,0.381817807,0.388846226,0.348368651,0.397426347,0.349921073
693,0.464472852,0.410713521,0.423692415,0.417535966,0.428067303,0.392307314,0.426645716,0.358418202,0.430692468,0.31669258,0.402282248,0.396659519,0.355926952,0.419327253,0.469107025,0.377733868,0.274024497,0.356175324,0.336451119,0.424935221,0.446982972,0.376598204,0.383779872,0.398022848,0.444834092,0.480270729,0.428704236,0.40997708,0.40388264,0.432246374,0.434413627,0.395574068,0.354386444,0.39913277,0.38637177,0.360295939,0.420609793,0.40486135,0.357896597,0.373395072,0.442872395,0.397695589,0.4206207,0.318813405,0.413119694,0.376588489,0.40958713,0.364486458,0.430100804,0.426870725,0.37145656,0.432576015,0.29936822,0.304481555,0.33788861,0.423631762,0.385201556,0.431739489,0.485575714,0.483202175,0.453722555,0.446490305,0.434434866,0.413402476,0.429914146,0.375507689,0.392716034,0.433433303,0.386786076,0.485713273,0.432300562,0.44915643,0.415686648,0.46475397,0.469257554,0.489606054,0.382692121,0.389634288,0.349126545,0.39833271,0.350753457
694,0.465197794,0.411437163,0.424670897,0.418284135,0.428763764,0.393090921,0.427396589,0.359263966,0.431437174,0.317543714,0.403086534,0.397571349,0.35672086,0.420049392,0.469727253,0.378441136,0.27492564,0.357044004,0.337501946,0.425737101,0.447731283,0.377559653,0.384576609,0.398730191,0.445657283,0.480945597,0.429526491,0.410875358,0.404668023,0.432933447,0.435094014,0.396257942,0.355238421,0.400061491,0.387130732,0.361013367,0.421423932,0.405526979,0.358900369,0.374373046,0.443700188,0.398461196,0.421575968,0.31995534,0.413768248,0.377325192,0.410227883,0.365327172,0.430853494,0.42779089,0.372182045,0.433304779,0.300154272,0.305308256,0.338624465,0.42448204,0.385934108,0.432559902,0.486263364,0.48391372,0.454357823,0.447181343,0.435199349,0.41389768,0.430740752,0.376170343,0.393407223,0.434239858,0.387573352,0.486314147,0.43306319,0.450022991,0.41658795,0.465232378,0.469752996,0.490339287,0.383522779,0.39038784,0.3498574,0.399206137,0.351569599
